A,0,0,0.5488135039273248
A,0,1,0.7151893663724195
A,0,2,0.6027633760716439
A,0,3,0.5448831829968969
A,0,4,0.4236547993389047
A,0,5,0.6458941130666561
A,0,6,0.4375872112626925
A,0,7,0.8917730007820798
A,0,8,0.9636627605010293
A,0,9,0.3834415188257777
A,0,10,0.7917250380826646
A,0,11,0.5288949197529045
A,0,12,0.5680445610939323
A,0,13,0.925596638292661
A,0,14,0.07103605819788694
A,0,15,0.08712929970154071
A,0,16,0.02021839744032572
A,0,17,0.832619845547938
A,0,18,0.7781567509498505
A,0,19,0.8700121482468192
A,0,20,0.978618342232764
A,0,21,0.7991585642167236
A,0,22,0.46147936225293185
A,0,23,0.7805291762864555
A,0,24,0.11827442586893322
A,0,25,0.6399210213275238
A,0,26,0.1433532874090464
A,0,27,0.9446689170495839
A,0,28,0.5218483217500717
A,0,29,0.4146619399905236
A,0,30,0.26455561210462697
A,0,31,0.7742336894342167
A,0,32,0.45615033221654855
A,0,33,0.5684339488686485
A,0,34,0.018789800436355142
A,0,35,0.6176354970758771
A,0,36,0.6120957227224214
A,0,37,0.6169339968747569
A,0,38,0.9437480785146242
A,0,39,0.6818202991034834
A,0,40,0.359507900573786
A,0,41,0.43703195379934145
A,0,42,0.6976311959272649
A,0,43,0.06022547162926983
A,0,44,0.6667667154456677
A,0,45,0.6706378696181594
A,0,46,0.2103825610738409
A,0,47,0.1289262976548533
A,0,48,0.31542835092418386
A,0,49,0.3637107709426226
A,0,50,0.5701967704178796
A,0,51,0.43860151346232035
A,0,52,0.9883738380592262
A,0,53,0.10204481074802807
A,0,54,0.2088767560948347
A,0,55,0.16130951788499626
A,0,56,0.6531083254653984
A,0,57,0.2532916025397821
A,0,58,0.4663107728563063
A,0,59,0.24442559200160274
A,0,60,0.15896958364551972
A,0,61,0.11037514116430513
A,0,62,0.6563295894652734
A,0,63,0.1381829513486138
A,0,64,0.1965823616800535
A,0,65,0.3687251706609641
A,0,66,0.8209932298479351
A,0,67,0.09710127579306127
A,0,68,0.8379449074988039
A,0,69,0.09609840789396307
A,0,70,0.9764594650133958
A,0,71,0.4686512016477016
A,0,72,0.9767610881903371
A,0,73,0.604845519745046
A,0,74,0.7392635793983017
A,0,75,0.039187792254320675
A,0,76,0.2828069625764096
A,0,77,0.1201965612131689
A,0,78,0.29614019752214493
A,0,79,0.11872771895424405
A,0,80,0.317983179393976
A,0,81,0.41426299451466997
A,0,82,0.06414749634878436
A,0,83,0.6924721193700198
A,0,84,0.5666014542065752
A,0,85,0.2653894909394454
A,0,86,0.5232480534666997
A,0,87,0.09394051075844168
A,0,88,0.5759464955561793
A,0,89,0.9292961975762141
A,0,90,0.31856895245132366
A,0,91,0.6674103799636817
A,0,92,0.13179786240439217
A,0,93,0.7163272041185655
A,0,94,0.2894060929472011
A,0,95,0.18319136200711683
A,0,96,0.5865129348100832
A,0,97,0.020107546187493552
A,0,98,0.8289400292173631
A,0,99,0.004695476192547066
A,0,100,0.6778165367962301
A,0,101,0.27000797319216485
A,0,102,0.7351940221225949
A,0,103,0.9621885451174382
A,0,104,0.24875314351995803
A,0,105,0.5761573344178369
A,0,106,0.592041931271839
A,0,107,0.5722519057908734
A,0,108,0.2230816326406183
A,0,109,0.952749011516985
A,0,110,0.44712537861762736
A,0,111,0.8464086724711278
A,0,112,0.6994792753175043
A,0,113,0.29743695085513366
A,0,114,0.8137978197024772
A,0,115,0.39650574084698464
A,0,116,0.8811031971111616
A,0,117,0.5812728726358587
A,0,118,0.8817353618548528
A,0,119,0.6925315900777659
A,0,120,0.7252542798196405
A,0,121,0.5013243819267023
A,0,122,0.9560836347232239
A,0,123,0.6439901992296374
A,0,124,0.4238550485581797
A,0,125,0.6063932141279244
A,0,126,0.019193198309333526
A,0,127,0.30157481667454933
A,0,128,0.660173537492685
A,0,129,0.29007760721044407
A,0,130,0.6180154289988415
A,0,131,0.42876870094576613
A,0,132,0.13547406422245023
A,0,133,0.29828232595603077
A,0,134,0.5699649107012649
A,0,135,0.5908727612481732
A,0,136,0.5743252488495788
A,0,137,0.6532008198571336
A,0,138,0.6521032700016889
A,0,139,0.43141843543397396
A,0,140,0.896546595851063
A,0,141,0.36756187004789653
A,0,142,0.4358649252656268
A,0,143,0.8919233550156721
A,0,144,0.8061939890460857
A,0,145,0.7038885835403663
A,0,146,0.10022688731230112
A,0,147,0.9194826137446735
A,0,148,0.7142412995491114
A,0,149,0.9988470065678665
A,0,150,0.14944830465799375
A,0,151,0.8681260573682142
A,0,152,0.16249293467637482
A,0,153,0.6155595642838442
A,0,154,0.12381998284944151
A,0,155,0.8480082293222344
A,0,156,0.8073189587250107
A,0,157,0.5691007386145933
A,0,158,0.40718329722599966
A,0,159,0.06916699545513805
A,0,160,0.6974287731445636
A,0,161,0.45354268267806885
A,0,162,0.7220555994703479
A,0,163,0.8663823259286292
A,0,164,0.9755215050028858
A,0,165,0.855803342392611
A,0,166,0.011714084185001972
A,0,167,0.3599780644783639
A,0,168,0.729990562424058
A,0,169,0.17162967726144052
A,0,170,0.5210366062041293
A,0,171,0.05433798833925363
A,0,172,0.19999652489640007
A,0,173,0.01852179446061397
A,0,174,0.7936977033574206
A,0,175,0.22392468806038013
A,0,176,0.3453516806969027
A,0,177,0.9280812934655909
A,0,178,0.7044144019235328
A,0,179,0.03183892953130785
A,0,180,0.16469415649791275
A,0,181,0.6214784014997635
A,0,182,0.5772285886041676
A,0,183,0.23789282137450862
A,0,184,0.9342139979247938
A,0,185,0.613965955965896
A,0,186,0.5356328030249583
A,0,187,0.589909976354571
A,0,188,0.7301220295167696
A,0,189,0.31194499547960186
A,0,190,0.3982210622160919
A,0,191,0.20984374897512215
A,0,192,0.18619300588033616
A,0,193,0.9443723899839336
A,0,194,0.7395507950492876
A,0,195,0.4904588086175671
A,0,196,0.22741462797332324
A,0,197,0.25435648177039294
A,0,198,0.05802916032387562
A,0,199,0.4344166255581208
A,1,0,0.3117958819941026
A,1,1,0.6963434888154595
A,1,2,0.3777518392924809
A,1,3,0.1796036775596348
A,1,4,0.02467872839133123
A,1,5,0.06724963146324858
A,1,6,0.6793927734985673
A,1,7,0.4536968445560453
A,1,8,0.5365792111087222
A,1,9,0.8966712930403421
A,1,10,0.9903389473967044
A,1,11,0.21689698439847394
A,1,12,0.6630782031001008
A,1,13,0.26332237673715064
A,1,14,0.02065099946572868
A,1,15,0.7583786538361414
A,1,16,0.32001715082246784
A,1,17,0.38346389417189797
A,1,18,0.5883171135536057
A,1,19,0.8310484552361904
A,1,20,0.6289818435911487
A,1,21,0.8726506554473953
A,1,22,0.27354203481563577
A,1,23,0.7980468339125637
A,1,24,0.1856359443059522
A,1,25,0.9527916569719446
A,1,26,0.6874882763878153
A,1,27,0.21550767711355845
A,1,28,0.9473705904889242
A,1,29,0.7308558067701578
A,1,30,0.25394164259502583
A,1,31,0.21331197736748198
A,1,32,0.5182007139306632
A,1,33,0.025662718054531575
A,1,34,0.2074700754411094
A,1,35,0.42468546875150626
A,1,36,0.37416998033422555
A,1,37,0.4635754243648107
A,1,38,0.2776287062947319
A,1,39,0.5867843464581688
A,1,40,0.8638556059232314
A,1,41,0.11753185596203308
A,1,42,0.5173791071541142
A,1,43,0.1320681063451533
A,1,44,0.7168596811925937
A,1,45,0.39605970280729375
A,1,46,0.565421311858509
A,1,47,0.18327983621407862
A,1,48,0.14484775934337724
A,1,49,0.48805628064895457
A,1,50,0.3556127378499556
A,1,51,0.940431945252813
A,1,52,0.7653252538069653
A,1,53,0.7486636198505473
A,1,54,0.9037197397459334
A,1,55,0.08342243544201855
A,1,56,0.5521924699224066
A,1,57,0.5844760689557689
A,1,58,0.961936378547229
A,1,59,0.29214752679254885
A,1,60,0.24082877991544682
A,1,61,0.10029394226549782
A,1,62,0.016429629591474204
A,1,63,0.9295293167921905
A,1,64,0.66991654659091
A,1,65,0.7851529120231378
A,1,66,0.2817301057539491
A,1,67,0.5864101661863267
A,1,68,0.06395526612098112
A,1,69,0.4856275959346229
A,1,70,0.9774951397444468
A,1,71,0.8765052453165908
A,1,72,0.33815895183684563
A,1,73,0.9615701545414985
A,1,74,0.2317016264712045
A,1,75,0.9493188224156814
A,1,76,0.9413777047064986
A,1,77,0.7992025873523917
A,1,78,0.6304479368667911
A,1,79,0.874287966624947
A,1,80,0.2930202845077967
A,1,81,0.8489435553129182
A,1,82,0.6178766919175238
A,1,83,0.01323685775889949
A,1,84,0.34723351793221957
A,1,85,0.14814086094816503
A,1,86,0.9818293898182532
A,1,87,0.47837030703998806
A,1,88,0.4973913654986627
A,1,89,0.6394725163987236
A,1,90,0.3685846061296175
A,1,91,0.13690027168559893
A,1,92,0.8221177331942455
A,1,93,0.18984791190275796
A,1,94,0.511318982546456
A,1,95,0.22431702897473926
A,1,96,0.09784448449403405
A,1,97,0.8621915174216833
A,1,98,0.9729194890231303
A,1,99,0.9608346580630002
A,1,100,0.906555499221179
A,1,101,0.7740473326986388
A,1,102,0.3331451520286419
A,1,103,0.08110138998799676
A,1,104,0.40724117141380733
A,1,105,0.23223414217094274
A,1,106,0.13248763475798297
A,1,107,0.05342718178682526
A,1,108,0.7255943642105788
A,1,109,0.011427458625031028
A,1,110,0.7705807485027762
A,1,111,0.14694664540037505
A,1,112,0.07952208258675575
A,1,113,0.08960303423860538
A,1,114,0.6720478073539145
A,1,115,0.24536720985284477
A,1,116,0.42053946668009845
A,1,117,0.5573687913239169
A,1,118,0.8605511738287938
A,1,119,0.7270442627113283
A,1,120,0.27032790523871464
A,1,121,0.1314827992911276
A,1,122,0.05537432042119794
A,1,123,0.3015986344809425
